ID_Transaksi,Jumlah_Transaksi,Jenis_Transaksi,Lokasi,Kanal_Transaksi,Usia_Nasabah,Pekerjaan_Nasabah,Durasi_Transaksi,Saldo_Akun,Jumlah_Transaksi_Log,Kluster,Nama_Segmen
TX001860,116.97,Debit,Oklahoma City,ATM,18.0,Student,299.0,729.7,4.770430354853751,2,C2- Young & Active
TX001861,11.06,Debit,Colorado Springs,ATM,34.0,Engineer,13.0,2782.21,2.4898941912990393,2,C2- Young & Active
TX001862,88.29,Credit,Houston,Online,50.0,Engineer,287.0,5245.93,4.491889499529125,1,C1 - Saver 
TX001863,5.81,Debit,Houston,ATM,25.0,Student,222.0,1290.95,1.918392120161421,2,C2- Young & Active
TX001864,103.48,Debit,Baltimore,ATM,32.0,Engineer,33.0,6494.25,4.648995665528121,2,C2- Young & Active
TX001865,156.74,Debit,Oklahoma City,ATM,70.0,Retired,136.0,4004.35,5.060948107969845,1,C1 - Saver 
TX001866,505.14,Debit,Portland,ATM,68.0,Retired,179.0,2525.47,6.226813310860554,1,C1 - Saver 
TX001867,31.06,Debit,Kansas City,ATM,46.0,Doctor,61.0,11014.25,3.467609147181407,1,C1 - Saver 
TX001868,7.61,Debit,Atlanta,ATM,50.0,Doctor,163.0,6275.0,2.1529243184396396,1,C1 - Saver 
TX001869,276.16,Credit,Portland,ATM,53.0,Retired,71.0,1733.34,5.62459495675918,2,C2- Young & Active
TX001870,145.77,Debit,Memphis,ATM,68.0,Retired,237.0,5294.98,4.988866735623107,1,C1 - Saver 
TX001871,369.44,Debit,Detroit,Online,34.0,Engineer,19.0,5018.67,5.9146914883020685,2,C2- Young & Active
TX001872,558.86,Debit,Austin,ATM,60.0,Doctor,95.0,9844.32,6.327686752473985,1,C1 - Saver 
TX001873,429.15,Debit,Las Vegas,Branch,26.0,Student,218.0,712.13,6.0641339850673575,2,C2- Young & Active
TX001874,36.74,Debit,Tucson,Branch,33.0,Doctor,133.0,6217.58,3.630720539940404,2,C2- Young & Active
TX001875,79.14,Credit,Portland,Online,57.0,Retired,22.0,2229.56,4.383775105207999,1,C1 - Saver 
TX001876,132.48,Debit,Charlotte,Branch,36.0,Engineer,101.0,9313.05,4.893951653883173,1,C1 - Saver 
TX001877,136.48,Debit,Charlotte,Online,52.0,Engineer,138.0,4618.53,4.923478451981633,1,C1 - Saver 
TX001878,203.76,Debit,Colorado Springs,Branch,55.0,Retired,37.0,6747.16,5.321838561589383,1,C1 - Saver 
TX001879,750.95,Debit,Chicago,Branch,78.0,Retired,27.0,5134.37,6.622669832377622,0,C0 - High Spender  
TX001880,0.84,Debit,Austin,ATM,52.0,Engineer,31.0,2207.54,0.6097655716208943,1,C1 - Saver 
TX001881,257.18,Debit,Los Angeles,Online,67.0,Doctor,28.0,13336.15,5.553657016078564,1,C1 - Saver 
TX001882,767.66,Debit,San Jose,ATM,63.0,Doctor,155.0,1801.69,6.6446487390963975,0,C0 - High Spender  
TX001883,182.29,Debit,San Diego,Online,54.0,Doctor,123.0,522.39,5.211069597983757,2,C2- Young & Active
TX001884,184.51,Credit,Portland,Online,54.0,Doctor,118.0,9381.64,5.223108788950282,1,C1 - Saver 
TX001885,451.31,Debit,Fort Worth,ATM,62.0,Retired,166.0,2963.29,6.114367785458937,1,C1 - Saver 
TX001886,144.1,Debit,Chicago,Branch,57.0,Doctor,30.0,11523.64,4.977423159890142,1,C1 - Saver 
TX001887,72.5,Debit,Fort Worth,ATM,40.0,Doctor,30.0,12723.62,4.297285406218791,1,C1 - Saver 
TX001888,74.11,Credit,Virginia Beach,Online,69.0,Retired,71.0,3920.11,4.31895370569792,1,C1 - Saver 
TX001889,22.15,Debit,Denver,Branch,44.0,Doctor,73.0,7451.83,3.141994780532243,1,C1 - Saver 
TX001890,777.92,Debit,Austin,Branch,62.0,Doctor,97.0,7061.58,6.657908344833378,0,C0 - High Spender  
TX001891,790.07,Debit,Miami,Online,28.0,Student,197.0,985.77,6.673386459427372,0,C0 - High Spender  
TX001892,406.33,Credit,Miami,Branch,59.0,Engineer,103.0,4298.34,6.009623667723892,1,C1 - Saver 
TX001893,767.41,Debit,Fort Worth,ATM,56.0,Doctor,27.0,12799.34,6.644323444864899,0,C0 - High Spender  
TX001894,4.58,Credit,Atlanta,Online,21.0,Student,135.0,811.24,1.7191887763932197,2,C2- Young & Active
TX001896,49.67,Debit,Atlanta,Online,21.0,Student,146.0,842.94,3.9253340194878183,2,C2- Young & Active
TX001897,77.83,Credit,Kansas City,Branch,49.0,Engineer,146.0,2471.53,4.367293635071817,2,C2- Young & Active
TX001898,702.87,Debit,Washington,ATM,19.0,Student,184.0,1237.5,6.556593680015544,2,C2- Young & Active
TX001900,868.05,Credit,San Diego,Online,49.0,Engineer,119.0,3931.03,6.767400661009489,0,C0 - High Spender  
TX001901,52.87,Debit,Indianapolis,Branch,24.0,Student,70.0,960.96,3.9865737366924425,2,C2- Young & Active
TX001902,179.0,Debit,Houston,ATM,78.0,Retired,121.0,7310.88,5.19295685089021,1,C1 - Saver 
TX001903,1168.26,Credit,Philadelphia,Online,73.0,Retired,37.0,1385.74,7.064126349060336,0,C0 - High Spender  
TX001904,384.11,Debit,Fort Worth,ATM,58.0,Retired,12.0,7902.52,5.953529007764945,1,C1 - Saver 
TX001905,227.61,Debit,Houston,Online,71.0,Retired,61.0,4405.28,5.43201749493588,1,C1 - Saver 
TX001906,40.83,Debit,Indianapolis,ATM,48.0,Engineer,24.0,3944.12,3.733613785454107,1,C1 - Saver 
TX001907,19.76,Debit,Nashville,ATM,20.0,Student,240.0,1523.04,3.033028058297688,2,C2- Young & Active
TX001908,484.24,Debit,Raleigh,Branch,67.0,Doctor,77.0,8042.3,6.184643613902718,1,C1 - Saver 
TX001910,301.47,Debit,Colorado Springs,Branch,21.0,Student,291.0,560.73,5.711982098999155,2,C2- Young & Active
TX001911,199.09,Debit,Detroit,Online,70.0,Doctor,89.0,1658.52,5.298767265328402,1,C1 - Saver 
TX001912,38.95,Debit,Los Angeles,Online,27.0,Engineer,50.0,731.52,3.6876286722122837,2,C2- Young & Active
TX001913,515.94,Debit,San Francisco,ATM,29.0,Engineer,37.0,1389.89,6.247926813615017,2,C2- Young & Active
TX001914,41.93,Debit,Fresno,ATM,48.0,Engineer,136.0,5081.26,3.7595708822364693,1,C1 - Saver 
TX001916,95.35,Debit,Chicago,Online,21.0,Student,131.0,1639.9,4.567987394860375,2,C2- Young & Active
TX001917,93.14,Debit,Memphis,Online,67.0,Retired,151.0,5473.82,4.544783035972996,1,C1 - Saver 
TX001918,1427.71,Debit,New York,Branch,64.0,Doctor,159.0,1729.26,7.264527218216673,0,C0 - High Spender  
TX001919,79.33,Credit,Las Vegas,Online,51.0,Doctor,109.0,14798.1,4.386143150185721,1,C1 - Saver 
TX001921,233.71,Debit,Jacksonville,Online,19.0,Student,297.0,1231.98,5.458350709533451,2,C2- Young & Active
TX001922,14.92,Debit,Las Vegas,Branch,26.0,Engineer,120.0,6611.26,2.767576180416237,2,C2- Young & Active
TX001923,242.17,Debit,Jacksonville,ATM,60.0,Doctor,147.0,883.72,5.493760787219967,1,C1 - Saver 
TX001924,122.98,Debit,Jacksonville,Online,79.0,Retired,228.0,5055.99,4.8201202622737735,1,C1 - Saver 
TX001925,129.35,Debit,Las Vegas,ATM,52.0,Engineer,130.0,7166.88,4.870223140379511,1,C1 - Saver 
TX001926,138.33,Debit,Dallas,Online,21.0,Student,69.0,232.56,4.936845220125501,2,C2- Young & Active
TX001927,39.31,Debit,Portland,Online,25.0,Student,178.0,1236.38,3.6965995771290743,2,C2- Young & Active
TX001928,91.85,Debit,Seattle,Online,21.0,Student,148.0,802.09,4.530985287798715,2,C2- Young & Active
TX001929,277.7,Debit,Nashville,Branch,58.0,Engineer,107.0,1423.2,5.630135934487902,1,C1 - Saver 
TX001930,114.03,Debit,Portland,ATM,51.0,Doctor,172.0,13388.56,4.745192963907919,1,C1 - Saver 
TX001931,302.63,Credit,San Jose,Branch,27.0,Engineer,10.0,2801.28,5.71580985486892,2,C2- Young & Active
TX001932,31.19,Debit,Charlotte,ATM,52.0,Engineer,74.0,5545.96,3.4716558453107167,1,C1 - Saver 
TX001933,112.91,Credit,Tucson,Online,27.0,Engineer,135.0,4764.48,4.735408662911821,2,C2- Young & Active
TX001934,742.26,Debit,San Diego,Online,27.0,Engineer,36.0,7868.19,6.611045916210839,0,C0 - High Spender  
TX001935,256.8,Debit,Charlotte,ATM,26.0,Student,80.0,1128.38,5.552184090505087,2,C2- Young & Active
TX001936,378.68,Debit,Fort Worth,ATM,60.0,Doctor,239.0,7627.04,5.939328792687453,1,C1 - Saver 
TX001937,571.93,Debit,Washington,Online,52.0,Retired,119.0,4026.03,6.350763545203239,0,C0 - High Spender  
TX001938,26.31,Credit,Austin,Online,77.0,Retired,163.0,7095.76,3.3072529354856135,1,C1 - Saver 
TX001940,533.61,Debit,Mesa,Online,48.0,Engineer,115.0,3656.93,6.281537509104132,0,C0 - High Spender  
TX001941,428.62,Debit,Raleigh,Branch,55.0,Retired,72.0,3473.24,6.062901097045831,1,C1 - Saver 
TX001942,361.22,Debit,Raleigh,ATM,64.0,Retired,167.0,7061.73,5.8922517620363895,1,C1 - Saver 
TX001943,837.29,Debit,Phoenix,Branch,25.0,Student,216.0,6012.67,6.731364102668928,0,C0 - High Spender  
TX001944,117.25,Credit,Atlanta,Online,31.0,Doctor,73.0,13694.68,4.772801027372043,1,C1 - Saver 
TX001945,135.27,Debit,Atlanta,ATM,48.0,Doctor,131.0,9410.51,4.914638211761729,1,C1 - Saver 
TX001946,185.1,Debit,Albuquerque,Branch,53.0,Retired,23.0,6115.63,5.226284163648205,1,C1 - Saver 
TX001947,113.54,Debit,Columbus,Online,38.0,Engineer,273.0,5581.21,4.7409241069657115,1,C1 - Saver 
TX001948,354.96,Debit,Fort Worth,Online,69.0,Doctor,96.0,6712.94,5.874818364988662,1,C1 - Saver 
TX001949,224.22,Debit,Fresno,Branch,53.0,Doctor,37.0,8400.87,5.417077702268879,1,C1 - Saver 
TX001950,737.1,Debit,Washington,ATM,60.0,Retired,92.0,4644.19,6.604079316776007,0,C0 - High Spender  
TX001951,223.22,Debit,Fort Worth,ATM,27.0,Student,96.0,1734.22,5.412627712725447,2,C2- Young & Active
TX001952,557.26,Debit,San Jose,ATM,69.0,Doctor,53.0,5237.12,6.3248248036811905,1,C1 - Saver 
TX001953,1496.57,Debit,Memphis,Online,33.0,Engineer,95.0,969.06,7.311599073471402,0,C0 - High Spender  
TX001954,27.44,Debit,Boston,ATM,62.0,Retired,164.0,5950.48,3.34779660493504,1,C1 - Saver 
TX001955,310.09,Debit,Detroit,Branch,36.0,Doctor,166.0,9962.5,5.740082259381818,1,C1 - Saver 
TX001956,80.38,Debit,Kansas City,Online,52.0,Doctor,116.0,9662.88,4.399129542573544,1,C1 - Saver 
TX001957,26.1,Credit,Detroit,Branch,66.0,Doctor,115.0,5243.0,3.299533727885655,1,C1 - Saver 
TX001958,845.14,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1702.65,6.740684830548721,0,C0 - High Spender  
TX001959,59.73,Debit,Fresno,ATM,27.0,Student,56.0,800.93,4.106437809909484,2,C2- Young & Active
TX001960,758.77,Debit,San Antonio,ATM,60.0,Engineer,114.0,7231.47,6.633015755899252,0,C0 - High Spender  
TX001961,301.51,Debit,Charlotte,ATM,22.0,Student,284.0,1052.31,5.7121143347757375,2,C2- Young & Active
TX001963,118.06,Credit,Las Vegas,Branch,32.0,Doctor,31.0,13560.63,4.779627567725244,1,C1 - Saver 
TX001964,483.92,Debit,New York,ATM,70.0,Retired,115.0,3138.0,6.183983928878383,1,C1 - Saver 
TX001965,78.93,Debit,Mesa,ATM,38.0,Doctor,145.0,9916.24,4.381151251637927,1,C1 - Saver 
TX001966,36.63,Debit,Miami,ATM,75.0,Retired,261.0,7941.73,3.627801604605346,1,C1 - Saver 
TX001967,87.85,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,3753.24,4.486949554600661,1,C1 - Saver 
TX001968,1001.83,Debit,Philadelphia,Online,31.0,Doctor,55.0,9733.83,6.9105812820712,0,C0 - High Spender  
TX001969,705.34,Debit,Washington,Online,59.0,Doctor,124.0,5003.22,6.560096707969994,0,C0 - High Spender  
TX001970,146.55,Debit,Virginia Beach,Online,54.0,Retired,124.0,4087.44,4.994167101388949,1,C1 - Saver 
TX001971,116.89,Debit,Columbus,Online,71.0,Retired,226.0,4880.31,4.769751986304036,1,C1 - Saver 
TX001972,106.41,Debit,Los Angeles,Branch,57.0,Retired,87.0,1310.38,4.676653287609955,1,C1 - Saver 
TX001973,1087.9,Debit,Boston,ATM,78.0,Retired,103.0,2513.51,6.992923291352016,0,C0 - High Spender  
TX001974,584.41,Debit,Las Vegas,ATM,23.0,Student,41.0,4475.22,6.372312456448747,2,C2- Young & Active
TX001975,584.98,Credit,Chicago,Branch,55.0,Retired,121.0,6521.05,6.373285659301748,0,C0 - High Spender  
TX001976,79.21,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1615.04,4.384648195378833,1,C1 - Saver 
TX001977,173.13,Credit,Atlanta,Online,20.0,Student,288.0,1490.34,5.159802146691291,2,C2- Young & Active
TX001979,1225.5,Credit,Las Vegas,Online,50.0,Doctor,109.0,8611.17,7.111919863698544,0,C0 - High Spender  
TX001980,422.81,Debit,Los Angeles,Branch,28.0,Student,193.0,1929.28,6.049285241591683,2,C2- Young & Active
TX001981,135.43,Debit,San Jose,ATM,57.0,Retired,92.0,5315.83,4.915811662574783,1,C1 - Saver 
TX001982,584.88,Debit,Philadelphia,ATM,26.0,Student,121.0,548.45,6.373114990450106,2,C2- Young & Active
TX001983,308.94,Debit,Los Angeles,Online,25.0,Student,167.0,1931.66,5.736378730359188,2,C2- Young & Active
TX001984,295.93,Debit,Boston,Branch,36.0,Doctor,117.0,1050.63,5.693496420787701,2,C2- Young & Active
TX001985,1512.99,Debit,Philadelphia,Online,19.0,Student,50.0,9963.39,7.322503828955766,0,C0 - High Spender  
TX001986,77.44,Debit,Washington,Branch,58.0,Retired,268.0,1950.63,4.362334001328145,1,C1 - Saver 
TX001987,92.5,Credit,Seattle,Online,40.0,Engineer,70.0,6295.45,4.537961436294641,1,C1 - Saver 
TX001988,97.74,Credit,Los Angeles,Online,41.0,Engineer,137.0,4113.63,4.592490132830717,2,C2- Young & Active
TX001989,291.68,Debit,Columbus,ATM,21.0,Student,90.0,1451.02,5.679079862015829,2,C2- Young & Active
TX001990,56.96,Debit,Albuquerque,ATM,22.0,Student,135.0,1597.85,4.059753117452481,2,C2- Young & Active
TX001991,436.8,Debit,Seattle,Online,27.0,Student,92.0,1256.33,6.081762185088762,2,C2- Young & Active
TX001992,259.49,Debit,Austin,Online,72.0,Retired,292.0,7320.61,5.562564472740664,1,C1 - Saver 
TX001993,726.26,Debit,Omaha,Online,57.0,Retired,147.0,2150.38,6.589284047710476,0,C0 - High Spender  
TX001994,568.68,Debit,Houston,ATM,72.0,Retired,101.0,2940.04,6.345074799673869,0,C0 - High Spender  
TX001996,999.28,Debit,Boston,Online,29.0,Engineer,40.0,4272.41,6.908035239789453,0,C0 - High Spender  
TX001997,14.16,Credit,Oklahoma City,Branch,74.0,Retired,290.0,5399.76,2.7186603802142257,1,C1 - Saver 
TX001998,1142.83,Credit,Omaha,Branch,61.0,Retired,48.0,2467.39,7.04213755949886,0,C0 - High Spender  
TX001999,61.33,Debit,Raleigh,ATM,27.0,Engineer,129.0,7537.4,4.132442850820759,2,C2- Young & Active
TX002000,27.64,Debit,New York,Online,54.0,Engineer,23.0,7498.51,3.3548043420924447,1,C1 - Saver 
TX002001,3.85,Debit,San Jose,ATM,29.0,Doctor,32.0,10506.41,1.578978704949392,1,C1 - Saver 
TX002002,431.22,Credit,Austin,Branch,73.0,Retired,129.0,6505.98,6.068934717874881,1,C1 - Saver 
TX002003,178.55,Debit,Houston,Branch,55.0,Engineer,67.0,7568.4,5.1904537206720915,1,C1 - Saver 
TX002004,248.76,Debit,Denver,ATM,18.0,Student,56.0,546.46,5.520500456767122,2,C2- Young & Active
TX002005,76.16,Debit,San Francisco,ATM,23.0,Student,99.0,1072.25,4.345881188037528,2,C2- Young & Active
TX002006,347.25,Debit,Indianapolis,ATM,69.0,Doctor,250.0,7273.55,5.852920612659915,1,C1 - Saver 
TX002007,28.04,Debit,Los Angeles,ATM,57.0,Doctor,146.0,11197.54,3.3686741899565953,1,C1 - Saver 
TX002008,325.98,Debit,Washington,ATM,19.0,Student,277.0,782.35,5.789899006947267,2,C2- Young & Active
TX002009,249.56,Debit,New York,Branch,76.0,Retired,246.0,4444.95,5.523698412802438,1,C1 - Saver 
TX002010,17.43,Debit,Albuquerque,ATM,56.0,Doctor,33.0,10658.88,2.9139797716817317,1,C1 - Saver 
TX002011,198.01,Credit,Austin,Branch,26.0,Student,40.0,250.93,5.293355074718222,2,C2- Young & Active
TX002012,585.58,Debit,Raleigh,Branch,23.0,Student,55.0,1729.02,6.374309061178613,2,C2- Young & Active
TX002013,434.67,Credit,Virginia Beach,Online,27.0,Student,124.0,1298.13,6.076885076036254,2,C2- Young & Active
TX002014,510.7,Credit,Nashville,Online,27.0,Student,294.0,5828.48,6.237738515811046,2,C2- Young & Active
TX002015,331.98,Debit,Denver,ATM,74.0,Retired,12.0,7600.99,5.808082428116706,1,C1 - Saver 
TX002016,199.54,Debit,Portland,Online,56.0,Engineer,268.0,9603.73,5.301013728095779,1,C1 - Saver 
TX002017,212.97,Debit,Atlanta,Online,59.0,Engineer,178.0,4180.4,5.3658358182788595,1,C1 - Saver 
TX002018,270.56,Debit,Philadelphia,Online,23.0,Student,139.0,1268.44,5.604183109433446,2,C2- Young & Active
TX002019,306.37,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,9609.67,5.728052233628939,1,C1 - Saver 
TX002020,643.02,Credit,Detroit,ATM,38.0,Doctor,85.0,11989.39,6.46772978152275,0,C0 - High Spender  
TX002021,98.48,Debit,Miami,Branch,47.0,Engineer,12.0,9538.92,4.599956618935204,1,C1 - Saver 
TX002022,889.01,Debit,Virginia Beach,Online,36.0,Engineer,169.0,4826.88,6.791232698618119,0,C0 - High Spender  
TX002023,537.86,Debit,Kansas City,Online,27.0,Student,134.0,293.06,6.2894557969109135,2,C2- Young & Active
TX002024,241.18,Debit,Mesa,ATM,25.0,Student,162.0,1445.53,5.48968125132622,2,C2- Young & Active
TX002025,130.54,Debit,Atlanta,ATM,64.0,Doctor,94.0,11204.62,4.879310987873205,1,C1 - Saver 
TX002026,800.29,Credit,San Diego,Branch,20.0,Student,84.0,693.4,6.686222928985698,0,C0 - High Spender  
TX002027,8.81,Debit,Dallas,Online,57.0,Doctor,165.0,13523.65,2.2834022735772717,1,C1 - Saver 
TX002028,28.52,Debit,Detroit,ATM,20.0,Student,163.0,662.51,3.385067999732272,2,C2- Young & Active
TX002029,431.31,Credit,Atlanta,Online,23.0,Student,99.0,342.73,6.0691429234902445,2,C2- Young & Active
TX002030,885.33,Credit,Raleigh,ATM,47.0,Engineer,59.0,7764.16,6.787089341755503,0,C0 - High Spender  
TX002031,199.23,Debit,Tucson,ATM,29.0,Engineer,54.0,9834.0,5.299466705804558,1,C1 - Saver 
TX002032,42.26,Debit,Raleigh,ATM,44.0,Doctor,171.0,268.77,3.767228420524913,2,C2- Young & Active
TX002033,166.06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,5397.68,5.118353029327761,2,C2- Young & Active
TX002034,357.72,Debit,Miami,ATM,53.0,Retired,25.0,7659.5,5.882542139883795,1,C1 - Saver 
TX002035,588.37,Debit,Dallas,Online,28.0,Student,284.0,1926.08,6.37905416978864,2,C2- Young & Active
TX002036,72.82,Debit,Houston,Online,68.0,Doctor,127.0,6911.62,4.301629697601852,1,C1 - Saver 
TX002037,162.36,Debit,Tucson,Online,36.0,Engineer,147.0,7527.04,5.095956354416355,1,C1 - Saver 
TX002038,584.82,Credit,Nashville,Online,43.0,Doctor,109.0,12071.1,6.373012575155999,1,C1 - Saver 
TX002039,38.15,Credit,Oklahoma City,Online,72.0,Retired,129.0,1425.47,3.667400422436812,1,C1 - Saver 
TX002040,477.54,Credit,San Francisco,ATM,23.0,Student,52.0,1598.63,6.1707398019655315,2,C2- Young & Active
TX002041,639.57,Debit,Philadelphia,Branch,60.0,Doctor,43.0,11726.47,6.4623584049826,1,C1 - Saver 
TX002042,58.23,Debit,Phoenix,Online,28.0,Student,34.0,9189.76,4.0814281702888735,1,C1 - Saver 
TX002043,776.21,Credit,Raleigh,Online,78.0,Retired,99.0,4895.87,6.655710584121488,0,C0 - High Spender  
TX002045,188.61,Debit,Boston,Online,67.0,Retired,26.0,7167.57,5.2449693310461125,1,C1 - Saver 
TX002046,675.37,Credit,Jacksonville,Online,56.0,Retired,31.0,4704.91,6.516740263586657,0,C0 - High Spender  
TX002047,94.82,Credit,Columbus,Branch,67.0,Retired,56.0,1267.72,4.562471431454976,1,C1 - Saver 
TX002048,425.18,Credit,Fresno,Online,59.0,Engineer,135.0,5790.55,6.054861792237774,1,C1 - Saver 
TX002049,50.28,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,5729.1,3.9373008126124147,1,C1 - Saver 
TX002051,70.68,Debit,El Paso,Online,25.0,Student,105.0,1478.41,4.272211768666675,2,C2- Young & Active
TX002052,261.77,Debit,Chicago,Online,28.0,Student,46.0,824.71,5.571279124843107,2,C2- Young & Active
TX002053,183.22,Debit,Milwaukee,ATM,27.0,Student,63.0,1024.42,5.216130695560089,2,C2- Young & Active
TX002054,58.32,Credit,Louisville,Branch,29.0,Engineer,275.0,6027.49,4.082946517269732,2,C2- Young & Active
TX002055,156.86,Debit,Charlotte,ATM,51.0,Doctor,102.0,14453.35,5.061708564280257,1,C1 - Saver 
TX002056,120.67,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,5374.54,4.801312461799358,1,C1 - Saver 
TX002057,308.62,Credit,Sacramento,Branch,59.0,Engineer,101.0,9148.08,5.7353457391123195,1,C1 - Saver 
TX002058,506.81,Debit,Milwaukee,ATM,59.0,Engineer,41.0,2757.23,6.230107361869115,0,C0 - High Spender  
TX002059,328.39,Debit,New York,ATM,41.0,Engineer,108.0,2523.83,5.79724245905564,2,C2- Young & Active
TX002060,796.3,Debit,Austin,Branch,67.0,Retired,64.0,1498.79,6.681231019508449,0,C0 - High Spender  
TX002061,72.47,Debit,Boston,Online,29.0,Doctor,72.0,1305.56,4.296877159632186,2,C2- Young & Active
TX002062,279.6,Debit,Fort Worth,ATM,25.0,Student,131.0,1910.9,5.6369301676683605,2,C2- Young & Active
TX002063,304.2,Debit,Indianapolis,Online,25.0,Student,102.0,423.64,5.720967299410302,2,C2- Young & Active
TX002064,351.38,Debit,New York,Branch,64.0,Retired,21.0,7606.63,5.864710138762483,1,C1 - Saver 
TX002065,86.07,Debit,Dallas,Branch,31.0,Doctor,23.0,842.56,4.466712392840524,2,C2- Young & Active
TX002066,604.5,Debit,Portland,ATM,28.0,Student,80.0,709.42,6.406054562993147,2,C2- Young & Active
TX002067,258.7,Debit,Charlotte,ATM,27.0,Student,123.0,1358.37,5.5595271186687025,2,C2- Young & Active
TX002068,994.63,Debit,Austin,Online,61.0,Doctor,158.0,13538.14,6.903375702622826,0,C0 - High Spender  
TX002069,11.46,Credit,Austin,Branch,75.0,Retired,64.0,7258.33,2.522523513359307,1,C1 - Saver 
TX002070,63.76,Debit,San Antonio,ATM,69.0,Retired,100.0,4980.26,4.170688128809434,1,C1 - Saver 
TX002071,446.83,Credit,Miami,Branch,55.0,Retired,143.0,1623.5,6.10441369611448,1,C1 - Saver 
TX002072,63.54,Debit,Dallas,ATM,26.0,Engineer,136.0,4401.78,4.167285186623816,2,C2- Young & Active
TX002073,81.11,Debit,Charlotte,Online,48.0,Engineer,110.0,2051.37,4.4080598117206975,2,C2- Young & Active
TX002074,441.26,Credit,Tucson,Branch,58.0,Doctor,87.0,13704.92,6.0918979444292525,1,C1 - Saver 
TX002075,170.96,Debit,Washington,Branch,64.0,Doctor,69.0,13374.89,5.147261891628081,1,C1 - Saver 
TX002076,48.51,Debit,Austin,Branch,22.0,Student,69.0,3363.23,3.9021746693733315,2,C2- Young & Active
TX002077,325.03,Debit,Jacksonville,Branch,60.0,Doctor,106.0,13521.76,5.786989401672587,1,C1 - Saver 
TX002080,738.94,Debit,Philadelphia,Branch,41.0,Doctor,173.0,13856.18,6.606569101829886,0,C0 - High Spender  
TX002081,180.36,Credit,Oklahoma City,Online,33.0,Engineer,55.0,9905.23,5.200484006199273,1,C1 - Saver 
TX002082,225.1,Debit,Boston,ATM,28.0,Student,35.0,1547.71,5.420977379283924,2,C2- Young & Active
TX002084,720.46,Debit,Tucson,Branch,54.0,Retired,44.0,3101.54,6.581276936621629,0,C0 - High Spender  
TX002085,1116.57,Debit,Tucson,ATM,56.0,Retired,104.0,1393.14,7.0189119643469615,0,C0 - High Spender  
TX002086,291.46,Debit,Miami,ATM,57.0,Retired,135.0,7142.53,5.678327905183733,1,C1 - Saver 
TX002087,1192.95,Debit,Las Vegas,Branch,23.0,Student,73.0,325.15,7.08502241702882,0,C0 - High Spender  
TX002088,98.24,Debit,Mesa,Online,28.0,Student,148.0,580.66,4.5975411588236,2,C2- Young & Active
TX002089,100.48,Credit,Milwaukee,Branch,18.0,Student,104.0,6149.81,4.6198617347310815,2,C2- Young & Active
TX002090,45.9,Debit,Columbus,Branch,56.0,Engineer,264.0,5698.25,3.8480176754522337,1,C1 - Saver 
TX002091,258.21,Debit,San Antonio,Online,39.0,Doctor,225.0,9562.41,5.5576385439808345,1,C1 - Saver 
TX002092,1079.11,Debit,Las Vegas,Online,53.0,Engineer,211.0,2038.31,6.98481816678357,0,C0 - High Spender  
TX002093,287.51,Debit,El Paso,Online,22.0,Student,255.0,187.65,5.6647297473925,2,C2- Young & Active
TX002094,501.3,Credit,San Antonio,Online,26.0,Engineer,146.0,8520.08,6.219197550755999,0,C0 - High Spender  
TX002095,26.1,Debit,Mesa,ATM,27.0,Student,32.0,1435.72,3.299533727885655,2,C2- Young & Active
TX002096,436.77,Debit,Jacksonville,ATM,20.0,Student,176.0,825.69,6.081693658300472,2,C2- Young & Active
TX002098,1026.46,Debit,Philadelphia,Branch,53.0,Retired,165.0,3134.47,6.93484501617223,0,C0 - High Spender  
TX002100,123.35,Credit,Baltimore,Online,31.0,Doctor,10.0,6852.16,4.823100170249414,2,C2- Young & Active
TX002101,139.52,Debit,Portland,Branch,23.0,Student,31.0,1570.22,4.945349827397626,2,C2- Young & Active
TX002102,51.2,Debit,Tucson,Online,18.0,Student,83.0,730.6,3.955082494888593,2,C2- Young & Active
TX002103,122.85,Credit,Seattle,Online,47.0,Doctor,127.0,13185.39,4.819071155935369,1,C1 - Saver 
TX002104,161.38,Credit,Colorado Springs,Online,24.0,Student,101.0,3900.34,5.089939267434301,2,C2- Young & Active
TX002105,2.51,Debit,Baltimore,Online,63.0,Retired,32.0,4891.56,1.2556160374777745,1,C1 - Saver 
TX002106,22.62,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,7682.0,3.1620938107692163,1,C1 - Saver 
TX002107,126.83,Debit,Austin,Branch,57.0,Retired,39.0,6100.98,4.8507012561799305,1,C1 - Saver 
TX002108,46.6,Debit,Detroit,Online,55.0,Doctor,68.0,1562.9,3.8628327612373745,1,C1 - Saver 
TX002109,243.8,Debit,San Francisco,Branch,57.0,Doctor,48.0,13732.81,5.500441550638171,1,C1 - Saver 
TX002110,231.51,Credit,Oklahoma City,Branch,60.0,Retired,96.0,5790.7,5.448933234855163,1,C1 - Saver 
TX002112,762.74,Debit,Los Angeles,ATM,64.0,Doctor,244.0,207.1,6.638227417110398,0,C0 - High Spender  
